age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,loan_default,proof_submitted_Driving,proof_submitted_PAN,proof_submitted_Passport,proof_submitted_VoterID
26,2,651156,792396,0,0,1,0,0,0,0
47,2,752556,1132572,4,0,1,0,0,0,0
40,2,702156,803244,5,2,0,0,0,0,0
35,1,849804,1197336,0,0,1,0,0,0,1
37,1,746964,960000,3,2,1,0,0,0,0
39,2,736164,899460,5,2,1,0,0,0,0
36,2,815556,1152000,0,0,1,0,0,0,0
30,1,732156,850548,0,0,1,0,0,0,0
49,2,377808,836484,0,0,0,0,0,0,0
34,2,478728,752244,7.5,4,0,0,0,0,1
40,1,615636,814896,0,0,0,0,0,0,0
44,1,736764,918600,0,0,0,0,0,0,0
28,2,841476,1160904,7.5,5,0,0,0,0,1
38,1,687108,1194636,0,0,0,0,0,0,0
45,2,415644,956580,2,0,0,0,0,0,0
37,1,755364,871500,0,0,1,0,0,0,0
29,1,615636,770508,4,3,0,0,0,0,0
31,1,675108,784152,0,0,1,0,0,0,0
30,2,739764,917304,0,0,0,0,0,0,1
48,1,416028,757164,4,3,0,0,0,0,0
26,1,687108,834408,0,0,1,0,0,0,0
26,1,596436,747600,0,0,0,0,0,0,0
48,1,976728,1197336,7.5,5,0,0,0,0,0
39,2,588696,799608,0,0,0,0,0,0,0
34,2,699108,1047348,7.5,5,0,0,0,0,0
27,1,414000,558240,0,0,1,0,0,0,0
44,2,378648,801840,3,0,0,0,0,0,0
43,2,684708,859200,7.5,5,0,0,0,0,0
26,1,651636,838356,0,0,1,0,0,0,1
49,2,507528,607800,0,0,0,0,0,0,0
29,1,375408,886332,0,0,0,0,0,0,0
35,2,338424,1076808,0,0,0,0,0,0,0
37,2,481128,663480,0,0,1,0,0,0,0
31,1,751776,895200,0,0,0,0,0,0,0
26,2,673908,953208,0,0,1,0,0,0,0
39,2,624936,852456,0,0,0,0,0,0,0
30,2,615624,811320,0,0,0,0,0,0,0
32,1,484728,811392,7.5,5,0,0,0,0,0
34,1,484728,800100,0,0,0,0,0,0,0
34,2,623856,1197336,0,0,0,0,0,0,0
47,2,597336,821640,6,2,0,0,0,0,0
36,2,778368,1184340,0,0,1,0,0,0,0
29,1,508728,896256,6,3,0,0,0,0,0
27,2,976728,1197336,0,0,1,0,1,0,0
34,2,770556,1032492,0,0,0,0,0,0,0
43,2,594036,899976,7.5,5,0,0,0,0,0
24,2,818028,1158660,0,0,0,0,0,0,0
33,1,709908,860076,0,0,1,0,0,0,0
37,2,795228,909240,4,3,1,0,0,0,0
28,1,761364,936000,0,0,1,0,0,0,0
42,2,790584,1142904,0,0,0,0,0,0,1
48,1,591636,746832,0,0,0,0,0,0,0
43,2,786348,970392,0,0,1,0,0,0,1
38,1,966396,1197336,3,3,0,0,1,0,0
35,2,525528,782748,0,0,0,0,0,0,0
41,2,547536,756936,0,0,0,0,0,0,0
32,2,524700,866616,2,2,0,0,0,0,0
34,2,794904,912000,5,3,0,0,0,0,0
26,2,605496,864000,0,0,0,0,0,0,0
30,1,873804,996000,4,2,0,0,0,0,0
27,1,526188,761724,3,3,0,0,0,0,0
36,1,801384,943920,6,2,0,0,0,0,0
41,1,686508,887280,6,2,0,0,0,0,0
22,2,743364,1197336,0,0,0,0,0,0,0
35,1,514728,742332,0,0,1,0,0,0,0
29,1,609636,1006908,3,0,1,0,0,0,0
34,1,764556,891504,0,0,0,0,0,0,0
26,1,889812,1069200,0,0,0,0,0,0,0
27,2,903012,1197336,0,0,0,0,0,0,0
32,2,484728,764400,2,2,0,0,0,0,0
34,2,702108,820800,2,0,0,0,0,0,0
47,2,663108,814092,7.5,0,1,0,0,0,0
29,1,449268,758328,2,2,0,0,0,0,0
29,1,743364,908856,0,0,0,0,0,0,0
40,1,638976,1115340,5,4,0,0,0,0,0
46,2,794028,945228,2,2,1,0,0,0,0
44,2,883404,998832,3,0,0,0,0,0,0
29,1,785664,1008000,0,0,1,0,0,0,0
34,2,767364,1192800,0,0,1,0,0,0,0
40,1,672156,768000,0,0,1,0,0,0,0
42,2,449268,784236,6,0,0,0,0,0,0
39,2,715764,996456,2,2,0,0,0,0,0
30,1,353172,1068840,0,0,0,0,0,0,0
38,2,687108,789456,0,0,1,0,0,0,0
31,2,737364,890832,2,0,1,0,0,0,1
27,2,976728,1197336,0,0,1,0,0,0,0
29,2,570000,779544,0,0,1,0,0,0,0
49,2,684156,806580,0,0,0,0,0,0,0
29,1,511740,757932,2,0,0,0,0,0,0
39,2,922884,1197336,4,4,1,0,0,0,0
38,1,734556,914208,0,0,1,0,0,0,0
47,1,732156,895476,0,0,0,0,0,0,0
31,1,897012,1197336,0,0,0,0,0,0,0
26,2,538188,671940,0,0,1,0,0,0,0
31,1,687948,886620,2,0,1,0,0,0,1
26,2,976728,1197336,7.5,5,0,0,0,0,1
31,2,493128,695184,0,0,1,0,0,0,0
47,1,586224,778920,0,0,1,0,0,0,0
28,1,814812,1197336,0,0,0,0,1,0,0
44,1,639636,864000,7,4,0,0,0,0,0
36,1,820584,965220,0,0,1,0,0,0,1
30,2,696156,792000,2,2,1,0,0,0,0
42,1,755364,861600,7.5,3,0,0,0,0,0
42,1,710556,1064880,0,0,1,0,0,0,0
44,1,651156,815784,0,0,0,0,1,0,0
41,2,600936,687684,0,0,1,0,1,0,0
27,1,725844,868896,7.5,5,0,1,0,0,0
29,1,674256,910440,0,0,0,0,0,0,0
32,1,377808,779244,0,0,1,0,0,0,0
32,2,663108,841440,4,3,1,0,0,0,0
39,2,648936,779496,0,0,1,0,0,0,0
31,2,568188,1115472,0,0,0,0,0,0,0
24,1,580188,927288,0,0,0,0,0,0,0
26,2,956232,1197336,0,0,1,0,0,0,0
29,1,705108,1197336,2,2,0,0,0,0,0
33,2,638556,830376,0,0,0,0,1,0,0
43,1,520728,808740,0,0,1,0,0,0,0
28,1,675108,831324,0,0,1,0,0,0,0
25,1,664308,755376,0,0,1,0,0,0,0
44,1,624936,872184,2,2,0,0,0,0,0
37,2,829404,951900,7.5,4,0,0,0,0,0
32,1,583740,830556,0,0,0,0,0,0,0
23,2,976728,1197336,2,2,1,0,0,0,0
32,2,767364,1074996,0,0,0,0,1,0,0
39,1,792108,902496,3,0,0,0,0,0,0
38,2,755364,900012,0,0,0,0,0,0,0
33,2,618936,883056,0,0,1,0,0,0,0
47,2,794028,1064796,3,3,1,0,0,0,0
30,2,731364,941964,0,0,1,0,0,0,0
32,1,770556,1073628,7.5,3,0,0,0,0,0
26,2,755364,918984,2,0,1,0,0,0,0
29,2,807384,1197336,7,5,0,0,0,0,0
39,2,624936,776376,0,0,0,0,0,0,0
47,2,675108,813948,3,2,1,0,0,0,0
37,2,976728,1197336,0,0,0,0,0,0,0
45,2,663108,986832,0,0,0,0,0,0,0
43,2,454668,627348,0,0,0,0,0,0,0
49,1,484728,642252,0,0,1,0,0,0,0
27,1,619836,877932,0,0,1,0,0,0,0
44,1,538188,913800,0,0,0,0,0,0,0
46,2,585636,733728,7,5,0,0,0,0,0
33,2,722556,1197336,2,2,0,0,0,0,0
43,2,413268,749256,7.5,5,0,0,0,0,0
29,1,976728,1197336,0,0,1,0,0,0,0
46,2,743364,946440,2,2,1,0,0,0,0
45,2,568188,864000,0,0,0,0,0,0,0
26,2,703764,836100,4,0,0,0,0,0,0
31,1,624000,807600,2,0,0,0,0,0,0
28,1,872604,1197336,4,3,1,0,0,0,0
27,1,556188,740508,7.5,5,0,0,0,0,0
40,2,663108,983400,6,3,1,0,0,0,0
41,2,697908,840108,0,0,1,0,0,0,0
32,2,818028,1179000,0,0,0,0,0,0,0
30,2,852804,1014264,7.5,3,0,0,0,0,0
43,2,507528,747600,3,3,0,0,0,0,0
38,1,726156,872232,0,0,0,0,0,0,0
43,1,489528,750696,0,0,0,0,0,0,0
43,2,508128,955056,0,0,1,0,0,0,0
45,2,551136,836028,2,2,1,0,0,0,0
23,2,867876,1197336,2,2,1,0,0,0,0
47,1,628836,877236,0,0,0,0,0,0,0
39,2,458868,558240,2,0,0,0,0,0,0
44,1,703764,847308,2,2,0,0,0,0,0
28,2,758364,1063788,0,0,0,0,0,0,0
36,2,663108,837672,2,2,0,0,0,0,0
38,2,800184,1197336,2,0,1,0,0,0,0
40,2,708708,846576,0,0,0,0,0,0,1
28,1,603636,832848,0,0,0,0,0,0,0
26,1,846204,1041420,0,0,0,0,0,0,0
30,2,740604,864096,7,5,1,0,0,0,0
45,1,690696,819648,7.5,5,1,0,0,0,0
31,2,560988,858552,2,2,0,0,0,0,0
27,1,657096,888000,0,0,1,0,0,0,0
24,2,863004,1197336,0,0,0,0,0,0,1
48,2,559740,642000,0,0,1,0,0,0,1
44,2,694956,902412,0,0,0,0,0,0,0
48,2,650556,806760,0,0,1,0,0,0,0
46,1,871476,1010400,3,3,1,0,0,0,0
49,2,346368,558240,4,3,0,0,0,0,0
25,2,574188,856812,5,4,0,0,0,0,0
37,2,553740,770856,0,0,0,0,0,0,0
50,2,976728,1197336,7.5,5,1,0,0,0,0
48,1,556668,786264,3,0,0,0,0,0,0
23,2,584988,861372,6,3,0,0,0,0,0
45,1,629736,828408,0,0,0,0,0,0,0
38,2,782028,901692,7.5,2,0,0,0,0,0
35,1,741756,908400,0,0,0,0,0,0,0
39,1,869004,1197336,7.5,5,0,0,0,0,0
45,1,820428,1048080,0,0,1,0,0,0,0
27,2,730956,1110264,2,2,0,0,0,0,1
34,2,718800,929496,0,0,0,0,0,0,0
28,2,609636,839004,0,0,0,0,0,0,0
38,1,660000,805476,4,3,1,0,0,0,0
27,2,732156,1032096,7.5,5,1,0,0,0,0
37,1,586188,779400,0,0,0,0,0,0,0
28,1,971796,1197336,4,4,0,0,0,0,0
42,1,642936,806220,0,0,0,0,0,0,0
42,1,976728,1197336,2,0,0,0,0,0,0
47,1,636936,735876,4,2,0,0,0,0,0
39,2,826524,1021320,7.5,5,0,0,0,0,0
40,1,609636,760764,3,3,1,0,0,0,0
35,2,677508,1039284,3,2,1,0,0,0,0
42,2,921012,1197336,2,2,1,0,0,0,0
45,2,814584,1197336,2,2,1,0,0,0,0
42,2,678000,774000,0,0,1,0,0,0,0
45,1,826584,1186224,2,2,0,0,0,0,0
47,2,583752,781980,0,0,0,0,0,0,0
49,2,639636,852000,0,0,1,0,0,0,0
46,2,596436,734520,3,0,1,0,0,0,0
34,1,638436,1193016,0,0,0,0,0,0,0
43,1,663108,914256,0,0,1,0,0,0,0
31,2,699108,791784,0,0,0,0,0,0,0
50,1,630948,830808,4,3,1,0,0,0,0
44,2,937812,1197336,2,2,0,0,1,0,0
49,2,604836,809976,7.5,5,1,0,0,0,0
33,2,615636,936000,0,0,0,0,0,0,0
29,2,550188,900780,0,0,0,0,0,0,0
34,1,748956,957360,0,0,0,0,0,0,0
45,2,612444,915684,3,2,0,0,1,0,0
34,1,672156,864960,0,0,0,0,0,0,0
44,1,724956,858924,3,0,1,0,0,0,0
41,2,728556,869880,0,0,1,0,0,0,0
33,2,509928,927732,0,0,0,0,0,0,0
44,2,711108,887568,7.5,3,1,0,0,0,0
32,2,699108,1197336,0,0,0,0,0,0,0
30,2,699108,808728,2,0,1,0,0,0,1
45,2,642156,836796,0,0,1,0,1,0,0
48,1,338424,859752,0,0,0,0,0,0,0
37,1,641508,896112,4,3,0,0,0,0,0
34,1,719556,837096,2,0,0,0,0,0,0
35,2,726564,878760,5,2,0,0,0,0,0
31,2,580188,787944,3,3,1,0,0,0,0
26,1,600636,784392,2,2,1,0,1,0,0
27,2,976728,1197336,0,0,1,0,0,0,0
33,2,450468,870240,7.5,4,1,0,0,0,0
25,2,600936,878304,0,0,1,0,0,0,0
38,1,733764,881880,7.5,2,0,0,0,0,0
46,2,719364,939396,0,0,1,0,0,0,1
44,1,630936,846420,0,0,0,0,0,0,0
46,1,651636,795396,2,0,1,0,0,0,0
39,2,641508,810984,5,0,0,0,0,0,0
34,1,695508,907800,3,2,1,0,0,0,0
31,2,746556,1054860,2,2,0,0,0,0,0
33,2,705108,852600,0,0,1,0,0,0,0
48,1,679848,812556,0,0,1,0,0,0,0
44,2,594936,885384,0,0,0,0,0,0,0
26,2,683688,821856,0,0,0,0,0,0,0
29,2,708156,861528,2,2,0,0,0,0,0
26,2,684156,801372,0,0,0,0,0,0,0
26,2,790584,967764,0,0,1,0,0,0,0
45,1,608436,812040,0,0,0,0,0,0,0
34,1,815628,931164,0,0,1,0,0,0,0
43,2,814464,1053300,6,2,1,0,0,0,0
22,2,609636,825576,2,2,1,0,0,0,0
37,2,558588,726468,4,2,0,0,0,0,0
36,1,814584,942000,7.5,2,1,0,0,0,0
38,2,603636,846588,0,0,1,0,0,0,0
24,2,836604,1158636,0,0,0,0,0,0,0
47,2,746556,959544,0,0,0,0,0,0,0
40,2,520728,787380,0,0,1,0,0,0,0
46,1,767364,979800,7.5,3,1,0,0,0,0
41,2,707364,904596,2,2,1,0,0,0,1
47,2,670632,1077636,2,2,1,0,0,0,1
27,1,462000,795144,4,2,1,0,0,0,0
47,1,824028,936120,2,0,0,0,0,0,0
47,2,612036,909492,0,0,1,0,0,0,1
28,2,571740,860148,0,0,0,0,0,0,0
40,2,484728,907800,7.5,3,0,0,0,0,0
25,1,354348,558240,0,0,0,0,0,0,0
25,2,593736,844800,0,0,0,0,1,0,0
45,2,976728,1197336,2,2,0,0,0,0,0
38,1,588000,716508,2,2,0,0,0,0,0
30,1,694956,792612,0,0,1,1,0,0,0
47,2,730164,1195260,0,0,0,0,0,0,1
34,1,708156,887904,7.5,5,0,0,0,0,0
44,1,568188,863976,3,0,0,0,0,0,0
27,2,570588,953856,0,0,0,0,0,0,1
38,2,680028,790560,2,2,0,0,0,0,0
26,2,725364,885864,2,2,1,0,0,0,0
41,2,778584,1026768,3,2,0,0,0,0,0
24,1,890736,1197336,0,0,1,0,0,0,0
26,1,559740,908340,0,0,1,0,0,0,0
28,2,562860,885108,0,0,1,0,0,0,0
29,1,790584,1015200,4,2,1,0,0,0,0
33,1,728556,908748,3,3,0,0,0,0,0
35,2,338424,613524,0,0,0,0,0,0,0
27,2,737364,1197336,4,2,0,0,0,0,0
45,1,934320,1197336,0,0,0,0,0,0,0
46,1,705108,804000,3,2,0,0,0,0,0
48,2,413268,846588,0,0,1,0,0,0,1
50,1,615636,765972,2,0,0,0,0,0,0
32,1,889236,1169472,0,0,1,0,0,0,1
45,1,406608,748764,7,5,0,0,0,0,0
24,2,531528,967200,0,0,0,0,0,0,0
26,2,630936,769248,0,0,1,0,0,0,0
46,2,581388,718320,3,0,0,0,0,0,0
46,2,663108,1178472,2,0,0,0,0,0,0
44,2,541740,724320,0,0,0,0,0,0,0
48,2,338424,826356,7.5,5,0,0,0,0,0
37,1,746556,909540,5,5,0,0,0,0,0
42,2,575196,793500,0,0,0,0,0,0,0
32,2,474936,729804,2,2,1,0,0,0,1
49,1,688956,786840,7.5,5,0,0,0,0,0
42,2,820584,1159740,6,3,1,0,0,0,0
38,1,830028,1114260,7,5,0,0,0,0,0
48,2,502728,814800,2,2,1,0,0,0,0
38,1,556740,789000,2,2,1,0,0,0,0
37,1,630936,844584,0,0,1,0,0,0,0
42,2,772584,943572,5,3,0,1,0,0,0
36,2,707568,842892,0,0,1,0,0,0,0
39,1,705756,903288,0,0,1,1,0,0,0
27,1,546948,963828,2,0,0,0,0,0,0
28,2,699108,855600,0,0,1,0,0,0,0
37,1,821784,970632,0,0,1,0,0,0,0
45,1,527928,832944,3,2,0,0,0,0,0
36,2,594636,868128,0,0,0,0,0,0,0
26,2,347292,826260,0,0,0,0,0,0,0
42,2,408000,612504,0,0,1,0,0,0,0
27,1,646536,774684,0,0,1,0,0,0,0
30,2,976728,1197336,0,0,1,0,0,0,1
45,2,849804,966000,0,0,0,0,0,0,0
29,2,691716,867792,0,0,1,0,0,0,1
26,1,584400,935412,0,0,0,0,0,0,0
40,2,430068,896064,0,0,0,0,0,0,0
31,2,806028,1197336,2,2,0,0,0,0,1
48,2,523728,846636,0,0,0,0,0,0,0
44,2,639600,984000,2,2,0,0,0,0,0
25,1,772584,900000,0,0,0,0,0,0,0
33,2,672156,776880,0,0,0,0,0,0,0
27,2,665868,881592,0,0,1,0,0,0,0
27,2,499536,830364,0,0,1,0,1,0,0
38,2,672156,834792,0,0,1,0,0,0,0
30,1,705756,798000,2,2,1,0,0,0,0
32,2,663108,955236,0,0,0,0,0,0,0
25,1,713364,828672,0,0,0,0,0,0,0
24,2,699108,902376,0,0,0,0,0,0,0
27,1,778584,1197336,0,0,0,0,0,0,0
34,1,784584,906000,6,4,1,0,0,0,0
29,2,556188,837480,0,0,1,0,0,0,0
40,2,627636,776424,2,0,0,0,0,0,0
48,2,663108,885624,6,5,0,0,0,0,0
50,2,976728,1197336,7.5,3,1,0,0,0,0
39,1,476808,900072,7.5,4,0,0,0,0,0
25,2,591636,858888,0,0,0,0,0,0,0
24,2,725040,1037676,2,2,0,0,0,0,1
43,2,597156,850356,0,0,0,0,0,0,0
47,2,699108,911448,0,0,1,0,0,0,0
36,1,871404,1197336,3,0,1,0,0,0,0
45,2,944232,1197336,5,0,0,0,0,0,0
30,2,734556,847104,6,3,0,0,0,0,0
33,2,925812,1197336,0,0,1,0,0,0,0
38,2,496128,600000,0,0,0,0,0,0,0
26,2,629736,848376,0,0,1,0,0,0,1
40,2,976728,1197336,4,0,0,0,0,0,0
27,1,876276,1197336,3,0,0,0,0,0,0
28,2,599136,1138056,0,0,0,0,1,0,0
46,1,651108,751224,7,2,0,0,0,0,0
33,1,748956,997476,7.5,5,0,0,1,0,0
43,1,468708,742908,0,0,1,0,0,0,0
41,1,517128,664044,4,4,0,0,0,0,0
47,2,742404,888420,3,2,1,0,0,0,0
27,1,638400,885996,0,0,0,0,0,0,0
33,1,976728,1197336,6,2,0,1,0,0,0
30,1,555600,786600,0,0,1,0,0,0,0
43,2,699108,837888,7.5,5,0,0,0,0,0
26,2,633636,866784,6,5,0,0,0,0,0
44,1,407268,749172,3,3,0,0,0,0,0
49,1,633036,735924,7.5,5,0,0,0,1,0
47,1,755364,906000,2,2,1,0,0,0,0
34,1,400092,571440,0,0,0,0,0,0,0
33,1,772428,914676,2,2,0,0,0,0,0
32,2,338424,894000,0,0,0,0,0,0,0
38,2,667908,813828,0,0,1,0,0,0,0
28,1,574188,695076,0,0,1,0,0,0,0
31,1,806028,1037304,0,0,1,0,0,0,0
44,1,609636,761412,2,2,0,0,0,0,0
43,2,711108,847200,7.5,4,1,0,0,0,0
27,1,603156,873276,2,2,1,0,0,0,0
24,1,498468,727704,0,0,0,0,0,0,1
27,1,791628,920028,0,0,1,0,0,0,0
45,1,612936,908148,7.5,4,1,0,0,0,1
50,2,639636,751152,2,0,0,0,0,0,0
45,1,370728,779916,2,2,0,0,0,0,0
38,2,655188,1131336,2,2,0,0,0,0,0
32,1,884604,1197336,5,4,1,0,0,0,0
37,2,342348,1008900,6,4,0,0,0,0,0
33,2,647508,866808,0,0,0,0,0,0,0
40,1,636036,808236,3,2,0,0,0,0,0
47,2,532188,1197336,2,0,0,0,0,0,0
42,2,584136,791676,2,2,0,0,0,0,0
32,1,680508,908544,3,2,0,0,0,0,0
35,1,675756,824400,0,0,1,0,0,0,0
43,1,607236,788436,3,2,0,1,0,0,0
46,1,653508,821856,0,0,0,0,0,0,0
26,1,603636,771492,0,0,0,0,0,0,0
37,2,348840,790164,3,0,1,0,0,0,0
36,1,556188,687900,6,5,0,0,0,0,0
45,2,431268,797196,3,2,1,0,1,0,0
32,1,645636,752112,2,2,0,0,0,0,0
46,1,525528,758928,4,2,0,0,0,0,0
26,2,976728,1197336,0,0,0,0,0,0,0
46,2,625992,749472,0,0,0,0,0,0,0
36,1,748620,898896,4,2,1,0,0,0,0
36,2,699084,832056,0,0,1,0,0,0,0
36,2,648156,754716,0,0,1,0,0,0,0
28,2,914952,1197336,0,0,1,0,0,0,1
27,2,782028,1197336,0,0,1,0,0,0,0
45,1,559236,745944,7.5,5,0,0,0,0,0
26,1,840204,1037460,2,0,1,0,0,0,0
48,2,868404,1197336,0,0,1,0,1,0,0
34,2,568188,881592,0,0,1,0,0,0,0
42,2,556188,700728,7,5,0,0,0,0,0
31,2,630036,837600,0,0,0,0,0,0,0
27,1,693108,864612,0,0,1,0,0,0,0
33,2,909012,1197336,0,0,0,0,0,0,1
42,2,669756,784416,2,0,0,0,0,0,0
40,1,586836,1197336,0,0,0,0,0,0,1
28,2,437268,917088,0,0,1,0,0,0,1
44,1,442524,718800,5,2,0,0,0,0,1
49,2,809028,977340,3,0,0,0,0,0,0
42,2,552036,819600,0,0,0,0,0,0,1
44,1,670644,778620,0,0,1,0,0,0,0
45,2,568188,765708,0,0,1,0,0,0,0
29,2,539616,1098852,0,0,0,0,0,0,1
28,2,713364,784500,0,0,0,0,0,0,0
25,2,654156,1084200,0,0,0,0,0,0,1
41,2,667908,810072,0,0,0,0,0,0,0
26,2,768492,984240,0,0,0,0,0,0,0
34,2,425268,769428,0,0,0,0,0,1,0
23,2,654168,950136,0,0,1,0,0,0,0
42,1,734556,1093788,4,3,0,0,0,0,0
33,1,668088,1145124,0,0,0,0,0,0,0
46,2,418656,804456,3,2,0,0,0,0,0
45,2,808584,943656,0,0,1,0,0,0,0
36,2,707364,936936,0,0,0,0,0,0,1
36,2,413268,592752,0,0,0,0,0,0,0
36,1,725796,909036,3,2,1,0,0,0,0
47,1,655908,876672,0,0,0,0,0,0,1
50,2,652476,839076,5,4,0,0,0,0,0
37,2,404628,558240,0,0,0,0,0,0,0
26,1,399408,924180,0,0,0,0,0,0,1
30,2,716556,1077000,6,2,0,0,0,0,0
27,2,526920,801012,0,0,1,0,0,0,1
49,1,976728,1197336,7.5,5,0,0,0,0,0
38,2,655668,833460,0,0,0,0,0,0,1
35,2,681420,837720,0,0,0,0,0,0,0
47,1,758556,922800,3,2,1,0,0,0,0
30,1,655308,857640,0,0,0,0,0,0,0
28,2,586188,858756,0,0,1,0,0,0,0
31,2,568188,899616,0,0,0,0,0,0,0
30,2,701364,883368,0,0,1,0,1,0,0
45,2,520728,726240,4,4,0,0,0,0,1
30,1,784584,1157076,0,0,1,0,0,0,0
43,2,913560,1099392,2,2,1,0,0,0,0
37,1,407568,819708,3,3,0,0,0,0,0
27,1,639636,832404,3,3,0,0,0,0,0
25,2,742164,840084,0,0,1,0,0,0,0
48,2,550188,779688,3,2,0,0,0,0,0
27,2,681108,828240,0,0,1,0,0,0,0
25,1,679584,864012,0,0,1,0,0,0,0
31,2,467268,813840,0,0,0,0,0,0,0
28,2,600684,855612,0,0,1,0,0,0,0
46,2,711108,873624,0,0,1,0,0,0,0
36,2,953880,1197336,0,0,0,0,0,0,0
25,1,757920,906480,0,0,1,0,0,0,0
28,1,576540,836568,0,0,0,0,1,0,0
26,2,674268,1053900,0,0,1,0,0,0,1
33,1,767364,980292,5,4,0,0,0,0,0
26,2,933012,1197336,0,0,1,0,0,0,0
34,2,553740,720600,0,0,1,0,0,0,1
46,2,702564,809016,3,3,0,0,0,0,0
44,2,782028,1090800,7.5,5,0,0,0,0,0
38,1,525528,833616,7.5,3,0,0,0,0,0
35,1,382608,800880,0,0,0,0,0,0,0
42,1,604308,901848,0,0,0,0,0,0,1
25,1,849804,1107900,0,0,1,0,0,0,1
23,2,725220,895368,7.5,3,1,0,0,0,0
28,1,338424,797592,4,2,1,0,0,0,0
25,1,976728,1197336,0,0,0,0,0,0,0
44,1,600936,695208,7.5,5,1,0,0,0,0
35,1,719364,861600,0,0,1,0,0,0,0
37,2,696156,1005564,0,0,1,0,0,0,0
33,2,582036,1163784,0,0,0,0,0,0,0
29,1,341628,783900,4,3,0,0,0,0,0
47,1,725436,900936,7,2,0,0,0,0,0
27,1,653508,902976,2,0,1,0,0,0,0
38,1,425268,816000,0,0,0,0,0,0,0
28,1,556188,741120,3,2,0,0,0,0,0
32,2,559788,737052,3,2,1,0,0,0,0
35,1,586848,764664,0,0,0,0,0,0,0
46,1,738360,1005696,0,0,1,0,0,0,0
31,2,802584,1113360,0,0,0,0,0,0,1
32,2,725364,925044,0,0,1,0,0,0,0
30,1,665868,889332,0,0,1,0,0,0,0
29,1,645636,825600,0,0,0,0,0,0,0
47,1,688356,1000800,0,0,0,0,1,0,0
34,1,562188,697248,5,5,0,0,0,0,0
27,1,707508,896808,0,0,1,0,0,0,0
45,1,526728,1191600,3,3,1,0,0,0,0
27,1,443268,782172,0,0,0,0,0,0,0
39,2,542748,614076,0,0,0,0,0,0,0
44,2,592188,717516,0,0,1,0,0,0,0
35,2,678108,896136,4,3,1,0,0,0,0
39,2,592188,867540,6,3,0,0,0,0,0
41,2,737364,858528,0,0,0,0,0,0,0
47,1,767364,1117200,7.5,3,0,0,0,0,0
39,2,757764,858492,0,0,1,0,0,0,0
48,1,794028,900000,5,2,0,0,0,0,0
23,2,639636,834732,0,0,0,0,0,0,0
30,2,648936,773352,3,2,0,0,0,0,0
42,1,612036,744000,4,0,1,0,0,0,0
29,2,602916,893328,0,0,0,0,0,0,0
22,2,865476,1197336,0,0,0,0,0,0,0
47,1,499728,842904,0,0,0,0,0,0,0
32,1,642636,748344,0,0,1,0,0,0,0
50,2,711108,805452,7.5,3,0,0,0,0,0
44,2,603636,794412,0,0,1,0,0,0,0
40,2,585636,905520,0,0,0,0,0,0,0
28,2,731364,845508,0,0,1,0,0,0,1
49,1,820584,1012800,2,0,1,0,0,0,0
42,2,582588,776400,0,0,0,0,0,0,0
32,2,675108,774276,2,2,1,0,0,0,0
44,1,359808,876000,7,4,0,0,0,0,0
26,2,521148,917916,0,0,0,0,0,0,0
35,1,550188,1055736,7.5,3,0,0,0,0,0
49,2,674556,932772,6,4,1,0,0,0,1
48,2,455268,756888,0,0,0,0,0,0,0
31,1,496044,705900,0,0,0,0,0,0,0
46,2,966072,1197336,0,0,0,0,0,0,0
30,2,636936,940500,0,0,1,0,0,0,0
44,1,526728,841680,7.5,5,0,0,0,0,0
45,1,627636,830652,4,3,1,0,0,0,0
30,2,580740,755280,0,0,1,0,0,0,0
40,2,654156,773532,0,0,0,0,0,0,0
26,2,687108,1067400,0,0,0,0,0,0,0
46,2,760356,897648,7,4,0,0,0,0,0
36,2,632436,810504,0,0,0,0,0,0,0
26,1,581988,875196,3,3,0,1,0,0,0
34,2,831564,1056120,7.5,4,0,0,0,0,0
33,1,738516,1095600,2,2,0,0,0,0,0
26,1,464868,832452,0,0,0,0,0,0,0
41,1,849804,1172220,0,0,1,0,0,0,0
42,1,976728,1197336,7.5,5,0,0,0,0,0
41,1,615636,763812,0,0,0,0,0,0,0
48,2,584988,780144,0,0,0,0,0,0,0
47,2,630936,870492,0,0,1,0,0,0,0
50,2,524520,717156,4,3,0,0,0,0,0
50,1,484728,699732,2,0,1,0,0,0,0
27,2,636936,774720,0,0,1,0,0,0,0
33,1,474768,693276,4,0,0,0,0,0,0
42,2,825804,1197336,0,0,0,0,0,0,0
40,1,625236,831636,6,5,0,0,0,0,1
46,2,861804,1135812,0,0,1,0,0,0,0
23,2,613236,825168,0,0,1,0,0,0,0
35,2,469668,849264,2,0,0,0,0,0,0
42,1,669108,800280,7.5,5,0,0,0,0,0
38,2,778584,996228,0,0,0,0,0,0,0
30,2,675108,863004,0,0,0,0,0,0,0
42,1,580188,749724,0,0,1,0,0,0,0
32,1,769944,921600,0,0,1,0,0,0,0
34,2,648156,752268,2,2,1,0,0,0,0
46,1,615636,806412,0,0,1,0,0,0,0
33,2,668208,1135008,0,0,0,0,0,0,0
34,1,663108,797148,7.5,0,0,0,0,0,0
31,1,338748,558240,0,0,1,0,0,0,0
30,2,626136,773808,2,2,0,0,0,0,0
26,1,624036,758484,4,2,0,0,0,0,0
37,2,418800,838704,0,0,0,0,0,0,0
44,2,589188,762960,2,2,1,0,0,0,0
